waveform	[0]		[1]	
t0	24.3.2015  13:57:49		24.3.2015  13:57:49	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:57:49	4,205963E-2	24.3.2015  13:57:49	-5,306472E-1
24.3.2015  13:57:49	4,225303E-2	24.3.2015  13:57:49	-5,269725E-1
24.3.2015  13:57:49	4,222080E-2	24.3.2015  13:57:49	-5,193009E-1
24.3.2015  13:57:49	4,222080E-2	24.3.2015  13:57:49	-5,113713E-1
24.3.2015  13:57:49	4,209186E-2	24.3.2015  13:57:49	-5,036029E-1
24.3.2015  13:57:49	4,199516E-2	24.3.2015  13:57:49	-4,948031E-1
24.3.2015  13:57:49	4,170506E-2	24.3.2015  13:57:49	-4,884530E-1
24.3.2015  13:57:49	4,186623E-2	24.3.2015  13:57:49	-4,787506E-1
24.3.2015  13:57:49	4,160836E-2	24.3.2015  13:57:49	-4,684035E-1
24.3.2015  13:57:49	4,131826E-2	24.3.2015  13:57:49	-4,586689E-1
24.3.2015  13:57:49	4,106039E-2	24.3.2015  13:57:49	-4,496435E-1
24.3.2015  13:57:49	4,106039E-2	24.3.2015  13:57:49	-4,403601E-1
24.3.2015  13:57:49	4,073806E-2	24.3.2015  13:57:49	-4,280468E-1
24.3.2015  13:57:49	4,048019E-2	24.3.2015  13:57:49	-4,200529E-1
24.3.2015  13:57:49	4,038349E-2	24.3.2015  13:57:49	-4,149277E-1
24.3.2015  13:57:49	4,006116E-2	24.3.2015  13:57:49	-4,025177E-1
24.3.2015  13:57:49	3,964213E-2	24.3.2015  13:57:49	-3,856273E-1
24.3.2015  13:57:49	3,938426E-2	24.3.2015  13:57:49	-3,812113E-1
24.3.2015  13:57:49	3,906193E-2	24.3.2015  13:57:49	-3,721536E-1
24.3.2015  13:57:49	3,906193E-2	24.3.2015  13:57:49	-3,596792E-1
24.3.2015  13:57:49	3,854619E-2	24.3.2015  13:57:49	-3,490421E-1
24.3.2015  13:57:49	3,819163E-2	24.3.2015  13:57:49	-3,384372E-1
24.3.2015  13:57:49	3,786929E-2	24.3.2015  13:57:49	-3,284771E-1
24.3.2015  13:57:49	3,786929E-2	24.3.2015  13:57:49	-3,202253E-1
24.3.2015  13:57:49	3,761143E-2	24.3.2015  13:57:49	-3,097494E-1
24.3.2015  13:57:49	3,728909E-2	24.3.2015  13:57:49	-3,019811E-1
24.3.2015  13:57:49	3,687006E-2	24.3.2015  13:57:49	-2,875727E-1
24.3.2015  13:57:49	3,648326E-2	24.3.2015  13:57:49	-2,795143E-1
24.3.2015  13:57:49	3,596752E-2	24.3.2015  13:57:49	-2,643323E-1
24.3.2015  13:57:49	3,583859E-2	24.3.2015  13:57:49	-2,592072E-1
24.3.2015  13:57:49	3,548402E-2	24.3.2015  13:57:49	-2,484090E-1
24.3.2015  13:57:49	3,506499E-2	24.3.2015  13:57:49	-2,368694E-1
24.3.2015  13:57:49	3,454926E-2	24.3.2015  13:57:49	-2,240727E-1
24.3.2015  13:57:49	3,425916E-2	24.3.2015  13:57:49	-2,122431E-1
24.3.2015  13:57:49	3,374342E-2	24.3.2015  13:57:49	-2,048938E-1
24.3.2015  13:57:49	3,325992E-2	24.3.2015  13:57:49	-1,903566E-1
24.3.2015  13:57:49	3,300206E-2	24.3.2015  13:57:49	-1,799129E-1
24.3.2015  13:57:49	3,267972E-2	24.3.2015  13:57:49	-1,686957E-1
24.3.2015  13:57:49	3,216399E-2	24.3.2015  13:57:49	-1,615399E-1
