waveform	[0]		[1]	
t0	24.3.2015  13:43:52		24.3.2015  13:43:52	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:43:52	3,551938E-2	24.3.2015  13:43:52	-4,701251E-1
24.3.2015  13:43:52	3,600288E-2	24.3.2015  13:43:52	-4,710598E-1
24.3.2015  13:43:52	3,632522E-2	24.3.2015  13:43:52	-4,706086E-1
24.3.2015  13:43:52	3,658308E-2	24.3.2015  13:43:52	-4,666438E-1
24.3.2015  13:43:52	3,684095E-2	24.3.2015  13:43:52	-4,666438E-1
24.3.2015  13:43:52	3,729222E-2	24.3.2015  13:43:52	-4,662248E-1
24.3.2015  13:43:52	3,735668E-2	24.3.2015  13:43:52	-4,637428E-1
24.3.2015  13:43:52	3,777572E-2	24.3.2015  13:43:52	-4,655156E-1
24.3.2015  13:43:52	3,809805E-2	24.3.2015  13:43:52	-4,638395E-1
24.3.2015  13:43:52	3,854932E-2	24.3.2015  13:43:52	-4,620988E-1
24.3.2015  13:43:52	3,874272E-2	24.3.2015  13:43:52	-4,583597E-1
24.3.2015  13:43:52	3,896835E-2	24.3.2015  13:43:52	-4,586821E-1
24.3.2015  13:43:52	3,929069E-2	24.3.2015  13:43:52	-4,558133E-1
24.3.2015  13:43:52	3,948409E-2	24.3.2015  13:43:52	-4,522031E-1
24.3.2015  13:43:52	3,967749E-2	24.3.2015  13:43:52	-4,514940E-1
24.3.2015  13:43:52	4,009652E-2	24.3.2015  13:43:52	-4,461754E-1
24.3.2015  13:43:52	4,012875E-2	24.3.2015  13:43:52	-4,461109E-1
24.3.2015  13:43:52	4,022545E-2	24.3.2015  13:43:52	-4,433066E-1
24.3.2015  13:43:52	4,064449E-2	24.3.2015  13:43:52	-4,384393E-1
24.3.2015  13:43:52	4,080565E-2	24.3.2015  13:43:52	-4,376979E-1
