waveform	[0]		[1]	
t0	24.3.2015  13:51:24		24.3.2015  13:51:24	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:51:24	9,007911E-3	24.3.2015  13:51:24	1,031085E-1
24.3.2015  13:51:24	8,105377E-3	24.3.2015  13:51:24	1,065897E-1
24.3.2015  13:51:24	7,557410E-3	24.3.2015  13:51:24	1,097486E-1
24.3.2015  13:51:24	6,751576E-3	24.3.2015  13:51:24	1,131331E-1
24.3.2015  13:51:24	6,332543E-3	24.3.2015  13:51:24	1,164531E-1
24.3.2015  13:51:24	5,784576E-3	24.3.2015  13:51:24	1,194831E-1
24.3.2015  13:51:24	5,333309E-3	24.3.2015  13:51:24	1,225453E-1
24.3.2015  13:51:24	4,172908E-3	24.3.2015  13:51:24	1,261554E-1
24.3.2015  13:51:24	3,979508E-3	24.3.2015  13:51:24	1,291853E-1
24.3.2015  13:51:24	3,238141E-3	24.3.2015  13:51:24	1,321831E-1
24.3.2015  13:51:24	2,754641E-3	24.3.2015  13:51:24	1,349229E-1
24.3.2015  13:51:24	2,367840E-3	24.3.2015  13:51:24	1,378239E-1
24.3.2015  13:51:24	1,336373E-3	24.3.2015  13:51:24	1,409506E-1
24.3.2015  13:51:24	1,078506E-3	24.3.2015  13:51:24	1,437226E-1
24.3.2015  13:51:24	3,371391E-4	24.3.2015  13:51:24	1,465592E-1
24.3.2015  13:51:24	-2,752946E-4	24.3.2015  13:51:24	1,495569E-1
24.3.2015  13:51:24	-8,877283E-4	24.3.2015  13:51:24	1,521356E-1
24.3.2015  13:51:24	-1,564629E-3	24.3.2015  13:51:24	1,546498E-1
24.3.2015  13:51:24	-2,273762E-3	24.3.2015  13:51:24	1,573574E-1
24.3.2015  13:51:24	-2,725029E-3	24.3.2015  13:51:24	1,604840E-1
24.3.2015  13:51:24	-3,369696E-3	24.3.2015  13:51:24	1,631272E-1
24.3.2015  13:51:24	-4,014364E-3	24.3.2015  13:51:24	1,654802E-1
24.3.2015  13:51:24	-4,497864E-3	24.3.2015  13:51:24	1,678977E-1
24.3.2015  13:51:24	-5,206998E-3	24.3.2015  13:51:24	1,703152E-1
24.3.2015  13:51:24	-6,141765E-3	24.3.2015  13:51:24	1,727972E-1
24.3.2015  13:51:24	-6,399632E-3	24.3.2015  13:51:24	1,753114E-1
24.3.2015  13:51:24	-7,044299E-3	24.3.2015  13:51:24	1,776000E-1
24.3.2015  13:51:24	-7,817899E-3	24.3.2015  13:51:24	1,798886E-1
24.3.2015  13:51:24	-8,204700E-3	24.3.2015  13:51:24	1,821449E-1
24.3.2015  13:51:24	-8,849367E-3	24.3.2015  13:51:24	1,842723E-1
24.3.2015  13:51:24	-9,687434E-3	24.3.2015  13:51:24	1,866898E-1
24.3.2015  13:51:24	-9,816367E-3	24.3.2015  13:51:24	1,887528E-1
24.3.2015  13:51:24	-1,078337E-2	24.3.2015  13:51:24	1,909124E-1
24.3.2015  13:51:24	-1,158920E-2	24.3.2015  13:51:24	1,930721E-1
